pubdate,mid,title,view,aid
2020年07月10日,9617619,【开口跪】新人vup菜菜子Nanako直播首秀，全程高能抖腿RAP,352597,286304459
2020年07月16日,9617619,lex新概念艺术吃播，是兄弟就进来嗦粉！【bilibili直播日报】,650385,286370032
2020年07月24日,9617619,lex初试李信新皮肤，这一刻蕾丝变成了光！【老蕾头下饭操作】09,177312,286416403
2020年07月06日,9617619,【点击收获高考祝福】罗翔老师、老番茄、lex、等众多up主为高考考生加油！,116630,328757490
2020年07月17日,9617619,从摇滚到情歌，就没有我lex驾驭不了的曲风！【老蕾头下饭操作】08,131167,328876446
2020年07月31日,9617619,明日方舟10连3六星，lex为何仍然唉声叹气？【老蕾头下饭操作10】,216052,329112972
2020年07月03日,9617619,老番茄他来了！,413784,413708129
2020年07月02日,9617619,点进来听这首lex版烦恼歌，你的烦恼就会全部消失！【bilibili直播日报】,542697,498716331
2020年07月05日,9617619,【老番茄直播首秀】令人动容的兄弟情深,1004382,583734802
2020年07月11日,9617619,公主安然回家啦！,319907,583837071
2020年07月15日,9617619,沐哥COS蒂法点名六道接力，三百万粉丝回馈预定？【bilibili直播日报】,116077,583862189
2020年07月09日,9617619,怪异君模仿各大up效果拉满，罗翔老师、花少北等多人中枪！【bilibili直播日报】,311603,626344367
2020年07月08日,9617619,【敖厂长】签约首秀精彩回顾,187557,668768280
2020年07月02日,9617619,一个不正经的开播预告,371157,711168608
2020年07月08日,9617619,罗翔老师来啦！直播揭秘罗老师的高考与法律人之路,226451,711314387
2020年07月24日,9617619,突击直播！老番茄带你入门计算机心理学【bilibili直播日报】,221651,711391806
2020年08月01日,9617619,某幻君坐拥万亩豪宅？花少北继承下饭衣钵！【bilibili直播周刊10】,306946,711574328
2020年07月23日,9617619,贤宝宝来直播啦，老观众们的青春回来了！,202521,753884110
2020年07月18日,9617619,盘点非唱见区的美妙歌声，开大音量，一起来用心感受【bilibili直播周刊08】,154708,796479372
2020年07月11日,9617619,【罗翔老师直播首秀回顾】全程干货满满不容错过！,955754,838772430
2020年07月21日,9617619,【小仙若生日会】狮子、醋醋连麦游戏笑料不断，更有散人惊喜视频连线！,127947,838896626
2020年07月10日,9617619,Lex上演项羽虞姬新不了情，豆递主迷幻操作血压拉满【老蕾头下饭操作】07,228116,841336850
2020年07月23日,9617619,老番茄直播挑战AI电脑，是人工智能还是人工智障？【bilibili直播日报】,295958,841457701
2020年07月03日,9617619,lex的歌迷朋友请看过来，这一期视听盛宴让你们一次听个够【老蕾头下饭操作】06,151693,926200858
2020年07月20日,9617619,马督工：聊聊选专业读大学找工作这些事儿【bilibili直播日报】,169351,926438067
2020年07月27日,9617619,龚琳娜做客B站，地狱级难度教学吓蒙虚拟主播,131047,926591825
2020年07月22日,9617619,不容错过的音乐盛宴，某幻直播间深夜秒变演唱会现场！【bilibili直播日报】,214773,968943468
2020年07月25日,9617619,中国BOY爆料坐实颜料桶人设，老番茄犯傻惨遭某幻君捡漏【bilibili直播周刊09】,287969,968960479
2020年07月09日,9824766,挑战吃世界最辣的薯片不喝水！眼泪鼻涕辣到飞起！,5308662,286300539
2020年07月01日,9824766,北漂三十天！（算个预告）,3759265,498708312
2020年07月04日,9824766,员工被绑？？？百万UP绝活解救,2609551,711150915
2020年07月31日,9824766,带着一千块去北京北漂！第一天就睡大街了！,3996661,711558674
2020年08月04日,9824766,找工作的时候遇到坑人的工作！我会怎么处理,2914077,796564915
2020年07月20日,10040906,【火影人物志60】爱与恨的极致，宇智波佐助 真正的火影燃尽黑暗！,1434725,456491463
2020年07月11日,10119428,【片片】去掉大尺度，这部升级版《黑镜》还是神作！温情解说科幻剧《环形物语》,1187418,201343608
2020年07月28日,10119428,【片片】头皮发麻！“苍蝇”贴身监控全城，这脑洞科幻剧细思极恐！一口气说完悬疑剧《全知》,833596,201522249
2020年08月03日,10119428,【片片】被骂18年！张艺谋的最强“烂片”，却提名了奥斯卡，经典解读《英雄》,754148,201608015
2020年07月08日,10119428,【片片】杀人最佳地点，一起去火葬场吗？史上最高级的变态！国产硬核犯罪剧《无证之罪》下,2724493,286311922
2020年07月31日,10119428,【片片】《白夜追凶》最强大脑上线，津港F4正式集结，深度解析第三案（上）,1282071,286530629
2020年07月09日,10119428,【片片】成团之夜，燃爆现场，看完我裂开了！欢乐解说《创造营2020》第六期,609074,413821537
2020年07月06日,10119428,【片片】超越张东升的两大反派，秦昊从罪犯到刑警，你能接受吗？国产硬核犯罪剧《无证之罪》上,1841290,413843191
2020年07月02日,10119428,【片片】极限烧脑！凶杀案套凶杀案，最复杂的密室杀人案！爆肝解说《上锁的房间剧场版》,1251190,456183987
2020年07月01日,10119428,【片片】吃虫吃蛙！地表最野猛男！终于敢来中国了！高能解说探险纪录片《决胜荒野之华夏秘境》,835456,456218672
2020年07月15日,10119428,【片片】星爷好冤！25年前被喷成烂片，如今却被奉为邪典神作！爆笑解说《回魂夜》,1174143,456297866
2020年07月25日,10119428,【片片】细思极恐！好于94%悬疑片，看完怀疑人生！深度解析科幻悬疑《异次元骇客》,1324560,583877561
2020年07月17日,10119428,【片片】国剧巅峰《白夜追凶》，中国最强悬疑剧，非它莫属！爆肝解说第一案,2463242,583971621
2020年07月19日,10119428,【片片】上映一分钟就被禁！小李子大尺度神片，竟揭示美国暴乱真相！酷爽解说《被解救的姜戈》,1246139,626420506
2020年07月10日,10119428,【片片】干冰碎尸、硫酸腐尸，美国警察玩得有点猛！壮胆解说悬疑惊悚片《八面埋伏》,982616,711264482
2020年07月23日,10119428,【片片】一件凶案，三个凶手？谋杀案背后竟藏贩毒大案！深度解析《白夜追凶》第二案,1490799,711375084
2020年08月01日,10119428,【片片】恐惧、惊讶、憎恨，一秒识别表情的经典神剧来了！微表情探案美剧《千谎百计》,964937,711522600
2020年07月14日,10119428,【片片】韩寒新片，竟然有刺猬乐队参演？燃炸了！,647250,838862179
2020年07月13日,10119428,【片片】烧脑暴击！七人接连惨死，幕后真相扑朔迷离！密室杀人悬疑剧《极地暗杀》上,1558489,883802704
2020年07月21日,10119428,【片片】南极罗生门，狂杀七人全身而退，这才叫完美犯罪！揭秘解说《极地暗杀》下,1139118,883926929
2020年07月04日,10119428,【片片】神秘科研团队全员暴毙，诡异河谷深藏巨大阴谋！详细解读《失踪人口》大结局,1129523,926137791
2020年07月27日,10119428,【片片】鹿晗+吴磊，闭眼差评？不好意思，我上头了！爆笑解说国产剧《穿越火线》,1455290,926582536
2020年07月30日,10119428,【片片】《明星大侦探》最强玩法，无脚本杀人游戏，五星烧脑！,847042,969020390
2020年07月02日,10330740,得州副州长怼福奇：你说的都是错的，再也不需要你的建议,551635,201146663
2020年07月04日,10330740,【懂点儿啥】印度下架中国APP 安的什么心？,2344910,201226923
2020年07月06日,10330740,【动态漫画】中国驻大阪总领事馆制作漫画科普新冠病毒,769290,201261552
2020年07月08日,10330740,和我想象の未来不太一样...,642441,201278316
2020年07月13日,10330740,法国尼斯5000人毫无防护街头蹦迪 市长：我现在非常后悔,650554,201282836
2020年07月12日,10330740,谁与争丰08：李登辉搞垮国民党内幕,222331,201286895
2020年07月06日,10330740,独立日美国民众无视病毒开派对狂嗨 网友：新冠培养皿,723879,201301132
2020年07月09日,10330740,特朗普想要学校在秋季开学 科莫：不，你没这权力,495661,201303750
2020年07月16日,10330740,驻英大使：英国禁华为让人沮丧，把中国看作潜在敌国搞错了对象,272845,201311518
2020年07月11日,10330740,“我来之前，没人知道林肯是共和党人”,432956,201320343
2020年07月08日,10330740,"《使命召唤16》悄悄删除""OK""手势，或因其有""白人至上""含义",885878,201328014
2020年07月08日,10330740,确诊逼近300万例 特朗普向州长施压：必须重开学校,576641,201338060
2020年07月10日,10330740,太激动了？配送中心男子受查尔斯王子接见时晕倒在地,519188,201345217
2020年07月10日,10330740,施佬胡诌：中国补给舰是吃“百家饭”造出来的？,406676,201370230
2020年07月18日,10330740,骁话一下：土耳其绿萝狂喜，为什么埃尔多安要在2020年做“新苏丹”？,2229391,201386403
2020年07月19日,10330740,谁与争丰09：如今台海局势紧张，都怪李登辉当年的“脱口而出”？,241676,201468033
2020年07月27日,10330740,【逸语道破13】“帝国坟场”阿富汗，美国在线坟头蹦迪，人道主义干涉怎样走向终结？,945268,201469775
2020年08月02日,10330740,福奇解释为何美国病例持续激增，特朗普：错！,471045,201503370
2020年08月05日,10330740,特朗普又不会念单词了…这次是美国最著名国家公园的名字,340704,201522015
2020年07月30日,10330740,麦加朝圣正式开始，人数从200万人减至1000人,583592,201525999
2020年07月30日,10330740,超有爱！厄瓜多尔小男孩出发前给狗狗戴口罩,320448,201597825
2020年08月04日,10330740,科工力量：制造人类终极能源，为什么中国最有希望？,587085,201604722
2020年08月05日,10330740,骁话一下：美国打劫TikTok，传统艺能了！,1191192,201621957
2020年07月30日,10330740,美国一众议员确诊：常拒戴口罩却称是口罩惹的祸,263678,201622738
2020年07月04日,10330740,特朗普批推倒雕像运动：左翼文化革命，为了推翻美国革命,375594,243652981
2020年07月15日,10330740,俄罗斯35岁女网红与继子领证结婚,1071901,243762490
2020年07月08日,10330740,美国正式退出世卫 拜登：当选第一天就加回来,811182,243776457
2020年07月12日,10330740,特朗普首次在公开场合戴口罩,519568,243784885
2020年07月13日,10330740,危...共和党议员演讲时疯狂咳嗽 求台下观众心理阴影面积,330503,243787303
2020年07月08日,10330740,变相胁迫？美高官：不给仅上网课留学生签证，可以鼓励大学重开,435375,243789790
2020年07月07日,10330740,福奇再次警告：美国情况真的不妙,363180,243798807
2020年07月07日,10330740,刘晓明：若将中国视为“敌对国家”，一切后果自负,442522,243832684
2020年07月13日,10330740,美第一夫人首次在公开场合戴口罩,126787,243859932
2020年07月10日,10330740,首尔市长生前最后监控曝光 疫情时曾录视频为武汉加油,484830,243862566
2020年07月14日,10330740,“承认耶稣是黑人，否则杀光所有人！” 美国男子机上大闹致航班迫降,1394045,243870530
2020年07月24日,10330740,伊朗客机遭不明战机侵扰急降，多名乘客受伤,715471,243888388
2020年07月20日,10330740,美国新冠死亡率全球第七，特朗普：假新闻！我们明明最低,586451,243896565
2020年07月21日,10330740,这是一场心理与生理的极限比拼...,1417113,243933233
2020年07月19日,10330740,特朗普动用联邦警察镇压示威 波特兰市长：这不是你的私人军队,465299,243970775
2020年08月04日,10330740,沈逸：自我定位“全球化”的TikTok， 特朗普为什么还是不放过？,991317,244024582
2020年07月30日,10330740,彭斯走进学校力推开学，与学生交谈时却摘下口罩,172583,244038725
2020年08月05日,10330740,福克斯主播：特朗普是最透明的总统，拯救了无数条生命,348884,244054412
2020年08月04日,10330740,特朗普：封城不能预防感染 这么多国家不都疫情反弹了,214989,244066287
2020年08月01日,10330740,亚洲特快：赛博时代的霓虹灯下，哨兵们是怎么样的？,283438,244068469
2020年07月03日,10330740,"美国单日新增5.4万例再创纪录 特朗普在白宫里""逛地摊""",1061361,286176981
2020年07月05日,10330740,侃爷宣布竞选美国总统 马斯克：全力支持,1015730,286241310
2020年07月04日,10330740,突 然 凌 乱,636575,286247280
2020年07月09日,10330740,亚洲特快：台军演习翻船夺命，一米水深为何淹死精锐“蛙兵”？,1043839,286263289
2020年07月16日,10330740,美国首位州长确诊新冠，否认感染与参加特朗普集会有关,234110,286340460
2020年07月07日,10330740,法国卢浮宫重新向公众开放，闭馆期间损失4000万欧元,291676,286361270
2020年07月20日,10330740,一点面子也不给！华莱士当面戳穿特朗普：你那认知测试就是看图识大象,745199,286402272
2020年07月21日,10330740,回应英国禁用华为 驻英大使拿清朝举了个例子,893107,286416773
